age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
"(50.0, 71.0)","{'Local-gov', 'Private'}","(3.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Married-spouse-absent', 'Widowed'}","{'Transport-moving', 'Sales', 'Machine-op-inspct', 'Adm-clerical', 'Tech-support', 'Craft-repair'}","{'Unmarried', 'Wife', 'Own-child', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(9.0, 72.0)","{'Puerto-Rico', 'Honduras', 'Greece', 'Nicaragua', 'Hong', 'India', 'Japan', 'Columbia', 'United-States', 'Philippines'}",{'<=50K'},n
"(50.0, 89.0)",{'Private'},"(3.0, 14.0)","{'Divorced', 'Separated', 'Widowed'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(7.0, 73.0)","{'Germany', 'Mexico', 'Canada', 'Nicaragua', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 89.0)",{'Private'},"(3.0, 14.0)","{'Divorced', 'Separated', 'Widowed'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(7.0, 73.0)","{'Germany', 'Mexico', 'Canada', 'Nicaragua', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 89.0)",{'Private'},"(3.0, 14.0)","{'Divorced', 'Separated', 'Widowed'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(7.0, 73.0)","{'Germany', 'Mexico', 'Canada', 'Nicaragua', 'Peru', 'United-States'}",{'<=50K'},n
"(51.0, 81.0)","{'Private', 'Self-emp-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical', 'Handlers-cleaners'}",{'Unmarried'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(2.0, 52.0)","{'Poland', '?', 'Italy', 'Canada', 'United-States'}",{'<=50K'},n
"(50.0, 85.0)",{'Private'},"(1.0, 16.0)","{'Widowed', 'Divorced', 'Separated'}","{'Priv-house-serv', 'Sales'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(12.0, 99.0)","{'Puerto-Rico', 'Cuba', 'Guatemala', 'Nicaragua', 'France', 'Peru', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 89.0)",{'Private'},"(3.0, 14.0)","{'Divorced', 'Separated', 'Widowed'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(7.0, 73.0)","{'Germany', 'Mexico', 'Canada', 'Nicaragua', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'>50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 79.0)",{'Self-emp-not-inc'},"(1.0, 15.0)","{'Divorced', 'Separated', 'Widowed', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(2.0, 99.0)","{'Mexico', 'Cuba', 'United-States', 'England'}",{'>50K'},n
"(50.0, 90.0)","{'Federal-gov', 'Private', 'Self-emp-inc'}","(4.0, 16.0)","{'Married-civ-spouse', 'Divorced'}","{'Exec-managerial', 'Adm-clerical', 'Craft-repair', 'Protective-serv', 'Sales', 'Prof-specialty'}","{'Unmarried', 'Wife'}",{'White'},{'Female'},"(6.0, 71.0)","{'Germany', '?', 'Canada', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(52.0, 82.0)",{'?'},"(2.0, 14.0)","{'Divorced', 'Widowed', 'Never-married'}",{'?'},"{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', 'Canada', '?'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 65.0)","{'Greece', 'El-Salvador', 'Columbia', 'Peru', 'Guatemala', 'United-States', 'Canada'}",{'<=50K'},n
"(50.0, 79.0)",{'Self-emp-not-inc'},"(1.0, 15.0)","{'Divorced', 'Separated', 'Widowed', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(2.0, 99.0)","{'Mexico', 'Cuba', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 79.0)",{'Self-emp-not-inc'},"(1.0, 15.0)","{'Divorced', 'Separated', 'Widowed', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(2.0, 99.0)","{'Mexico', 'Cuba', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 86.0)","{'Federal-gov', 'Private', 'Self-emp-inc', 'Local-gov'}","(2.0, 15.0)","{'Widowed', 'Separated'}","{'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(4.0, 65.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', '?'}",{'<=50K'},n
"(50.0, 78.0)","{'Private', '?'}","(2.0, 15.0)","{'Married-spouse-absent', 'Widowed', 'Separated'}","{'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', '?'}","{'Unmarried', 'Own-child', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(21.0, 63.0)","{'Mexico', 'Ireland', 'Vietnam', 'United-States'}",{'<=50K'},n
"(50.0, 90.0)","{'Local-gov', 'Private', 'Self-emp-not-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced', 'Separated'}","{'Exec-managerial', 'Sales', 'Adm-clerical', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 65.0)","{'Italy', 'South', 'Cuba', 'Canada', 'India', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 85.0)",{'Private'},"(1.0, 16.0)","{'Widowed', 'Divorced', 'Separated'}","{'Priv-house-serv', 'Sales'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(12.0, 99.0)","{'Puerto-Rico', 'Cuba', 'Guatemala', 'Nicaragua', 'France', 'Peru', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'Federal-gov'}","(7.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Protective-serv', 'Tech-support', 'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(3.0, 73.0)","{'Germany', 'Hungary', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'Federal-gov'}","(7.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Protective-serv', 'Tech-support', 'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(3.0, 73.0)","{'Germany', 'Hungary', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'Federal-gov'}","(7.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Protective-serv', 'Tech-support', 'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(3.0, 73.0)","{'Germany', 'Hungary', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 80.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', 'Self-emp-inc'}","(9.0, 16.0)","{'Married-spouse-absent', 'Never-married', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Sales', 'Adm-clerical'}",{'Not-in-family'},"{'White', 'Black'}",{'Female'},"(5.0, 83.0)","{'Outlying-US(Guam-USVI-etc)', 'United-States'}",{'<=50K'},n
"(50.0, 75.0)","{'Private', 'Federal-gov'}","(3.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Adm-clerical', 'Machine-op-inspct', 'Other-service'}",{'Not-in-family'},{'White'},{'Female'},"(1.0, 52.0)","{'Puerto-Rico', 'Germany', 'Hungary', 'Canada', 'Scotland', 'France', 'United-States'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 81.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(4.0, 16.0)","{'Divorced', 'Never-married', 'Widowed'}","{'Prof-specialty', 'Adm-clerical', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Cambodia', 'Outlying-US(Guam-USVI-etc)', 'China', 'Canada', 'Nicaragua', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 81.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(4.0, 16.0)","{'Divorced', 'Never-married', 'Widowed'}","{'Prof-specialty', 'Adm-clerical', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Cambodia', 'Outlying-US(Guam-USVI-etc)', 'China', 'Canada', 'Nicaragua', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 81.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(4.0, 16.0)","{'Divorced', 'Never-married', 'Widowed'}","{'Prof-specialty', 'Adm-clerical', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Cambodia', 'Outlying-US(Guam-USVI-etc)', 'China', 'Canada', 'Nicaragua', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 81.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(4.0, 16.0)","{'Divorced', 'Never-married', 'Widowed'}","{'Prof-specialty', 'Adm-clerical', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Cambodia', 'Outlying-US(Guam-USVI-etc)', 'China', 'Canada', 'Nicaragua', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 81.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(4.0, 16.0)","{'Divorced', 'Never-married', 'Widowed'}","{'Prof-specialty', 'Adm-clerical', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Cambodia', 'Outlying-US(Guam-USVI-etc)', 'China', 'Canada', 'Nicaragua', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 76.0)","{'Private', 'State-gov'}","(2.0, 14.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Priv-house-serv', 'Sales', 'Tech-support'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(6.0, 99.0)","{'Jamaica', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 76.0)","{'Private', 'State-gov'}","(2.0, 14.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Priv-house-serv', 'Sales', 'Tech-support'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(6.0, 99.0)","{'Jamaica', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', '?'}","(3.0, 14.0)","{'Divorced', 'Married-spouse-absent', 'Never-married'}","{'Sales', 'Adm-clerical', 'Craft-repair', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Unmarried'}","{'White', 'Black', 'Other'}",{'Female'},"(1.0, 98.0)","{'Puerto-Rico', 'Jamaica', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 73.0)",{'Private'},"(2.0, 14.0)","{'Married-civ-spouse', 'Divorced'}","{'Farming-fishing', 'Transport-moving', 'Sales', 'Priv-house-serv', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Wife'}","{'White', 'Black'}",{'Female'},"(3.0, 99.0)","{'Haiti', 'Scotland', 'United-States', 'Jamaica', '?'}",{'<=50K'},n
"(50.0, 80.0)","{'Self-emp-not-inc', 'Self-emp-inc', 'Private', 'State-gov'}","(2.0, 14.0)","{'Widowed', 'Divorced', 'Separated'}","{'Farming-fishing', 'Adm-clerical', 'Craft-repair', 'Machine-op-inspct', 'Sales', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 70.0)","{'Puerto-Rico', '?', 'Guatemala', 'Nicaragua', 'Columbia', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 76.0)","{'Private', 'Federal-gov'}","(4.0, 13.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Handlers-cleaners', 'Transport-moving', 'Other-service'}",{'Not-in-family'},{'White'},{'Female'},"(6.0, 74.0)","{'Ireland', 'Columbia', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 77.0)",{'Private'},"(3.0, 16.0)","{'Widowed', 'Divorced', 'Never-married', 'Separated'}","{'Machine-op-inspct', 'Sales', 'Craft-repair', 'Handlers-cleaners', 'Prof-specialty'}",{'Not-in-family'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(5.0, 68.0)","{'Iran', 'South', 'Canada', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 77.0)",{'Private'},"(3.0, 16.0)","{'Widowed', 'Divorced', 'Never-married', 'Separated'}","{'Machine-op-inspct', 'Sales', 'Craft-repair', 'Handlers-cleaners', 'Prof-specialty'}",{'Not-in-family'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(5.0, 68.0)","{'Iran', 'South', 'Canada', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 77.0)",{'Private'},"(3.0, 16.0)","{'Widowed', 'Divorced', 'Never-married', 'Separated'}","{'Machine-op-inspct', 'Sales', 'Craft-repair', 'Handlers-cleaners', 'Prof-specialty'}",{'Not-in-family'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(5.0, 68.0)","{'Iran', 'South', 'Canada', 'Philippines', 'United-States'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'>50K'},n
"(50.0, 77.0)","{'Federal-gov', 'Private', 'Self-emp-inc'}","(4.0, 16.0)","{'Divorced', 'Separated'}","{'Craft-repair', 'Prof-specialty', 'Sales'}","{'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 60.0)","{'Ireland', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'>50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 77.0)","{'Federal-gov', 'Private', 'Self-emp-inc'}","(4.0, 16.0)","{'Divorced', 'Separated'}","{'Craft-repair', 'Prof-specialty', 'Sales'}","{'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 60.0)","{'Ireland', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 75.0)","{'Local-gov', 'Private'}","(1.0, 14.0)",{'Divorced'},"{'Exec-managerial', 'Sales', 'Adm-clerical', 'Priv-house-serv', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Other'}",{'Female'},"(15.0, 99.0)","{'Mexico', 'China', 'Poland', 'France', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 84.0)","{'Self-emp-inc', 'Local-gov', 'Private', 'State-gov', '?'}","(4.0, 16.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Machine-op-inspct', 'Sales', 'Tech-support', 'Prof-specialty', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Own-child'}","{'White', 'Black'}",{'Female'},"(9.0, 99.0)","{'Haiti', '?', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 84.0)","{'Self-emp-inc', 'Local-gov', 'Private', 'State-gov', '?'}","(4.0, 16.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Machine-op-inspct', 'Sales', 'Tech-support', 'Prof-specialty', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Own-child'}","{'White', 'Black'}",{'Female'},"(9.0, 99.0)","{'Haiti', '?', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 84.0)","{'Self-emp-inc', 'Local-gov', 'Private', 'State-gov', '?'}","(4.0, 16.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Machine-op-inspct', 'Sales', 'Tech-support', 'Prof-specialty', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Own-child'}","{'White', 'Black'}",{'Female'},"(9.0, 99.0)","{'Haiti', '?', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 84.0)","{'Self-emp-inc', 'Local-gov', 'Private', 'State-gov', '?'}","(4.0, 16.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Machine-op-inspct', 'Sales', 'Tech-support', 'Prof-specialty', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Own-child'}","{'White', 'Black'}",{'Female'},"(9.0, 99.0)","{'Haiti', '?', 'United-States', 'England'}",{'>50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'Federal-gov'}","(7.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Protective-serv', 'Tech-support', 'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(3.0, 73.0)","{'Germany', 'Hungary', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'Federal-gov'}","(7.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Protective-serv', 'Tech-support', 'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(3.0, 73.0)","{'Germany', 'Hungary', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 77.0)",{'Private'},"(3.0, 16.0)","{'Widowed', 'Divorced', 'Never-married', 'Separated'}","{'Machine-op-inspct', 'Sales', 'Craft-repair', 'Handlers-cleaners', 'Prof-specialty'}",{'Not-in-family'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(5.0, 68.0)","{'Iran', 'South', 'Canada', 'Philippines', 'United-States'}",{'<=50K'},n
