5,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
1440,"(65.0, 72.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Unmarried'},{'Black'},{'Female'},"(17.0, 36.0)",{'United-States'},{'<=50K'},SSEeLhg7UFzoJvR63R+/TXAE1hVNIxzR3Na3F+2LiiC24N3/HEr+hlK4Ey5P9+MmVcn/Sg2kOPzvU6C06p//S+vIIHkmNrT/nAq1cF0h8A5VmCR9wNOA3fCD5xO1zfw7s7JMAeqNwjEiKm9SgXpnyrNObMOa0XlNIuH2hmcw/i4=
1441,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},PFoDI4qgz469Rq/93XFNbaWflE1FWNFDphC79RasiKJOy8sjVMN+mWwrQ3I/wZPso80RdoSbNiNq4vqWj1xmZ3Vpe9D+jH/s7D3+dfFjtwE5vYrPfs4xNHTax0dpjArYHfu8kNPxFVpXTcjEl3rf2UHZnjWK1oWzvyVP6OivHus=
1442,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},BGW1tAP3EfLj+lYXiFziwC2pgg/1A7ahVLQWAnDcH2LGssORV9THzuLjmx7JmmDaPOdKuyAqR29ISFgTV7CsL2Z6tbHJ5aqYUmt6aOF8dqgQzYy9twdbreVXDQdGhwRWz+cDdVISYfcOXeq1KFzh8hUN5GcPXQqqPrEr4NYRp6M=
1443,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},XOhrbQNmZ+g5fPm95/EiDK1gDTxldqCx2XdaHyHZlkJp4UJNviHpmgtUoDbdtq1MolCPlsqwrsC7qGzvoxthP/ovj/2UdesTWus/YbJMH1kyqa6Wdp98+WrnBgwV2uzq6fSplG56iG2sHmMhsE+1DStnU25/IVB8O/aKEjAoEks=
1444,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},EBIdoPIY5UMdZi8n/8c1mC4RSS/9N2FSAcksRX+UPJtDld0Y3Qq8cT6lP/QSOqK0a4e76vwqz3bnXwH4cOZcHixX6NeYneBqfNF91C2unG0zfaEFeq6zOgVFTzcpRzlIFiXyInjAxWPeXrgS5RXI83Bp/jmWrAONhdIGhXyDqo8=
1445,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},KtOfK3gqlw8Ox4htfufWtsvNZHgr0ag/wXy0bgOjxTBylh9YzSt+JTiBVNl7kho8tI/+jjYhjv1CcAjhPzUNs5+X91AgYPQbagni3RFofch4/fstFXaE3WArve3atpmHytvpsPf5SmMxSg2omCwekv71vJrGsj6tuIK534SPrc8=
1446,"(51.0, 76.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},"{'Craft-repair' ,'Machine-op-inspct'}",{'Unmarried'},{'Black'},{'Female'},"(3.0, 40.0)",{'United-States'},{'<=50K'},U/ut1vhRQpykhA7a2Ti2hMb4e3G2efkoPwq6RwXBXFFEFpiP3XmJLO/IFTM+1PcSUK01vdfiKw7p3GIemNWgozCuvGfcI/3/4F4O5HjPuGNNtj7x4fTtL30A726RKkNj7njW4EveSS9uAQIiq8LR+18wQlCtcKxI2ZmutsGMhK8=
1447,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},sw2X8dxCLPkjEEFkwFM4asoj3EXx4Uv9qbCiN3PlIsiq405i5KbpUaLHZjojwVsYQfjxSPTfAm8/4TkNl90RmL5vPZ1uViQeDdLA8dHmUIqEZAM3P/wqfjoCcouKc528E/gdClOy8M06SZ46d3tbD5MU7rxi8PrXlq5PIm1Pv+g=
1448,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},G6n7tcCHGo6REzSQpagBMws3763RZqxvRs1ndmbCHBcoaY03nAS7bEsPQ/D1Es4Una3e2UiNP1cYve1E4X/SHIn5b/YD2sMzf39sAD7uWVP9OOViR4rONUYLHvE/ZhLk+pszV7YtU4HZiqOG1XInvEUa0ySdeq8R0XooInVP0+A=
1449,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},GAsfWyqiyjO5yPfw7bq5tgzetmYXHWDOoBV4gUT8LZBfWOmwMgWlX3Uk3ieEWEtPk5oMrxccJY/mRnxkZzFXkE9b8SO5vRK65vL0WYMzYKBZbgRk8tSsekhYUTk9qhr9XGPwdHKZZLtlT6LfUfDTcg5IQWEsD88vpLPkBwKZrT4=
1450,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},X+9wCwkN1GEnetD8ZHETD3FdqnlZejLWFshE1N21u/fwcZVobUCDnL6GJX25pkGLjltTsYHiNC/ik73Z/Nt9QcAPSrbmXJDkXGmi7iJZxHU1Kc8t42QhAZusHAFtsvUqPd8a8NGkFZleGfHIlzaIDJ7PsERcFy/63kB7ZAkhKDc=
1451,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},LbtjCVAaHRL3dLe+94mBiyzftroEUeSGU1p/3IcbqKYn5W89BlqDry/yVfyECPZ/y/dI7yZ5wFuAp4tMV2LMzvX03fvB+UcqYb64Mkk0m8PoL9zcBAHArUHSwdP54y+PIw6GRVXB4r6YisKfW7R+bAirqtfmiwFGtRTOwmVGm6Q=
1452,"(50.0, 63.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(13.0, 29.0)",{'United-States'},{'<=50K'},dsp4V3IH+wm/mR3AykhV3xyM2Z6r4FtFEEUpBh8+e/wyt+nBUFzeFh848qN3vbExz+ubcS7U1qiVq0FAASrGLCEaEYPNsup3RtJAnXQ64KJqVeU88saCufan5jj346GHNyvTd++SgZcro4qOctAD2Sq4gqCmpC+sD7+iUx7t/+o=
1453,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},hgpB98nMZ9dWbDVWYwRGSwbXj+2T1Pwzwj21+M7syWN6rQ21Xfle1Nh2wuS3LVhSSewJvcmWck8eJHr1Hs0VSIqrUfE1AFUHCjN5hO1ls+a3wbT6+ECf/Q7Fg17LsX+fofejklhxUT+cBff8DBcGqgyc1PXqNAtdpgs05ftrTjI=
1454,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},lnllKCW4iP7Tk3z9j8xOS0AWqdzRY4XdpkxQb7XZp0nG1VGVBGMbF+zTTyx0rwy54ANwLvN2oHsR0qpsxILgAc73WkViOtuiubQ9EbvV2GRU1pBMwIz9LC6tEvQe0KM9i5gG5LIiWi1u89kR9JuhtMPEU2rTdrRgceJ0Ryvjp/o=
1455,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},pawGEzicCGEvIkojCT/hquz2FksMVKkdJ5MJqqw0b04Shcp8dt64FI8OAa0zPTwg5eQtd9sUW5NiNdmdj7fSiq7vA3QJuHr6KX/p2MUz13FYNcXZCK+EXY2org+94Ks66xjthoLjeTceComhYfICr0Poo17Z4imo9NSEVbMeMaU=
1456,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},iFgVx+KpeWlRU4ZmBou2jEVUcuqHvY0iTUmSyxx5sUP4jAgzwERGVFQ6z0b3O/DiG7ex/mIovPQAExYlYkqKdHM0DXCSeO4PSjWxkKFtaP1X79WtqKAPEib35NEozVJPzDp6zZGccyaGkCVja8A2W36Cxlk2FGjrhJSRvO8XtZU=
1457,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},h/EUhsVtpAoXT/6Ndu4bXaveCDrnh/v6m2pB1+fcSYDtxSGo9srk5L3uG1YboNiaHT7XBlNxn9/w6VlAYSe9Opy03kVnuncYSAR6RHsNwqK2/BpZn9e/rCnYcsKSgfNJS3Ud0dhkQuUWhqSGJkEtlJQcThA5zL0iSNsATKiQ1Go=
1458,"(54.0, 72.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'Black'},{'Female'},"(34.0, 44.0)",{'United-States'},{'<=50K'},HqNmTFtaG3FvjFVOJf2MkAldDspx+O5KEMmajOCKsX3G7WUFIqr0995qGVYtNALrMdcsp+tL+5kxDFZ8UzTZsBokluFyWoU42xvdGOeZfmP/OREthGqbLB9p379G9U4soi/R+5xsrE39bYQ7SOd3TTTzAEMCQIvFuHg9jRPIo8k=
1459,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},RUFDIv+YvVGtOVj3y5OU1zMctljCIjQRZtrpjbxeLhGbxsudjL/HFK3ymBzMPJwVy46ap6IdDRuuSP3I4OnjvAKLDF/X3otWJs336S9eaT9pIgcFddeWZproz3WPKAi0OFd4GqqAgEJPQ/qqv0Rza+G9tiG2xjiqavrJZMivYj8=
1460,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},hnt6mgD4/BQ5qgNMPTGFxXwgWXh/y2tctoZRbPxhNTlozMYsP/nhpG12+OxSVJF7IWtY8gEZChZ1kWAenNor24A+n5umoBSEp/4lnpw9ypK5fHZeEqpevf/MctC6kMCdoNRvu4WWa8TilCUfnzlTRAb5jABHPrx5g01Q/W4FtzE=
1461,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},l7QAPHdQaDpC986n3ZuraBDsBdOClThuIlfTYIDlsU0T/jO8Td+6RyOY2wVb97wVbGTl5tL6dwUYvUyFDV9QLHU6vcpEETOhr0TFgEE0sgyTjRgBP9ruEoDQ9drH59s9DmIDuLjInso6OtHYPtLTs3+LrjcQpIT+B6DTegXBZso=
1462,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},CG7czv2pWiUs+qRJE4EOa2XVb1BbNnKzcf3Ax98TzfVs4gHNtyb4/ooKwTXNyVC6l4x46cTI1Ym85aIwYg6QUNjkehRY8/3H4qEMjJ+AbTytKmYOWpt/tiFajsf3LY1BByaUSpqnFqAFUTwUcRlNMv3BkZ74H48hu6J4iW+T41E=
1463,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},mdN4JWRPQeKVso1YEKnFm8smoKzEsLV25pWaAJgo+cV8gDuLwQgvbHTfvXqRgsRBKdLAZ5Nm1i+0xmpCa5O1dmWbbm74N6m0BggRr3oz0RiePg16BAIFraxCMwF8jgYr9MuLtJDL2rWG6crUqzWLXl86CyyVrUJn9QdmBGSXh3U=
1464,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},bW/zTKKfLpabR+t+MPHg58B8FJmrlHdyDLQ+FR7/Hz4YJmHVxP/FQ+J+0/pdAISe3iwWrzOsy673CeAMY2bIcEIeeBIdC3LHSFdIR9zS6y8ZXd0pZCNbsN0NnOfy1yeNj154eT4IYJfCFy2kKa5d2WC4QB6+jteIHdvF33p+zic=
1465,"(57.0, 72.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Unmarried'},{'Black'},{'Female'},"(4.0, 29.0)",{'United-States'},{'<=50K'},URlz5arqMXjyDTjzaSzwtdPjz7lUQ0f2/HjmXDf+B/FbHrnBy39U3jHg9gKJhYCCUCR1X+MLSmBLxVzlbV2UEX375rXCjXO6x1OGWg17v86ZObg9lQ8r5d9ueg70Lw0Qfcb9v5bqTpiblihQHCDPiKMnEISm6r5COOY+yXTTQ48=
1466,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},TeZGMPsdEJvPmIdFRXhZDMO+QyOHbMDnDalx9UD2885ZSJwi9UeEgGGoWvFEwnnXB50DUzl22726Kysq6OpUAXAJHfYiFrIDgpsbc+09RgfNefGrVvx+qqnZ7NroWcY0vKR1SFGwxSl9MsAAwaXa4Ztfgu7vc+DvkrbGMKhAP2c=
1467,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},b2mMScVKCV3TQ8fPaTMTXiVso0zacjw3D1g76S8bGQozYKV5uVRsRfR3V7j6JRcP0Q56WztUcPhivGuEUzoeWE4wlvjK6DiyXdIkqDxL9jxdb+hUw9mNKNhU2T0RkLQlSQc1RsbAuPlExNnJFW6GcV6Rah0dQv0U9hCsuqIDisw=
1468,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},F/SomekNax2gmYqeZ++Uz4HjN/st3C+Z1hzP21Wj7AffZHBeMGjMeOzJggqrsNNYA4MOtF04Gcs3LL3Q3uB8gHvnDaae5vtxjrm54TvjSjKIe96EEotJnXuabG7vo4usBkIXhsjPO0SMqdGj+i3KZuyblPcb4S8iPnVxcQkQalM=
1469,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},pHhG/95p8UyjGFjZ8COWVEOrvl22CiO6tB55AF0A6W4zXkDHcOj+78k2XsNC/TZROsF4dg4BxsDcGhIY8NdMz83XzW3eXqHYRhbAZqIWHVVO4LAXT/HoI1cRcp1cZJ7eock9sU99Vo7qaHl55vvjGqdet7YkgR6vtEIO6OYn40M=
1470,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'>50K'},aubIC5G0csC5R3FSpdCcEvqvdL5y3dbfJBoc4rHbQBHr9qASjF96baOGB75nzq2lBB6aGybRpCjl8vKmkaKKE16t9ZU124Ebpry7XLi3gAOrJJSmqvLMad2+4NDAqdw5YUinOYYqMOTQ5xecRgRhKtZcr9PwbzZmWqTjEEwyqnQ=
1471,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},oeGB3t7cFrUoFfiC3ykT7KtKbhXgbfgKkMpRHdsSB9Zqwlhgh+dYPQ8q+KtvV/av/zA4C+epVKxVwTd7VUahgiSjrQJ1YVLgxcmVTacs7dCxj0E2MQF5c4vVYx+2nItloI1Tioeov8DQT1BFWcRL6A0l7E2ecAn6bUWrGatrv3A=
1472,"(54.0, 58.0)","{'?' ,'Federal-gov'}","(6.0, 14.0)",{'Widowed'},"{'?' ,'Adm-clerical'}",{'Unmarried'},{'Black'},{'Female'},"(38.0, 41.0)",{'United-States'},{'<=50K'},bgGvO4tGLgPdOcAk56zTOqmIzxlgzLQUGZjGjHPxoe1JS7HovYQ33Y9oNMpKVBGxHVO8onnAFKl8xyXVqA3X1rpU+nb7EvbuOrnjn2bCaGf4fn9jpCwh312M6arb3Jg36nev1dFnewjyv8bK7U/t0VfAzDSldVZqZ7mHrLJjhBM=
1473,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},UNGZnnUuRBaAtAD4+zudjirxGHvu0JSvvpA5+4haHo9wMWsAvm6KQKZg0GpYxzJ4GO6VCkzjgR/57KQfMCoO/cIMIVLuknFyozM7bkTHHUOjMmP2aCNeQNU6X00mFtm1tExcc03IfoWkRDv3VO/BYu/6jL2EEcp/ZAFe/u4AjSk=
1474,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},fvRcctJQxgOXuTakFwAVTVEGaEBAV0kI9X/bwJCpJhXIPYSZAu2Uvnc+awrhQSEeYvTsx0aAyjgS9nf6m3lJ3BznWmeBzy6QZuOUdLht54UeONb1+PfJiq6QWnjSD1y1qYxtunyueligQ3hMkB3pKkCC42RiKR9BiK3I4lCkscQ=
1475,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},Qt5Za1Hey8Q5L2+qVEniQ8q/J4rAcTzKqccWqdH7lVpdrQREC9cwURxIJxgGAp16A9Qu2YH/mFkOjgRMrwv7B4ESDteLB0dy+9IU4EVSKfGvkobcqpp4wlA2uiOJnH+smPdC4wC4rAG9ArzK1r//1aBFCMU/kV+fdPN8hmxU5aw=
1476,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},Bdhu2PO5Sx6C5nXcyVUdOhO5b/yQjrnuoAKr2aDKR2BI18bZ3JPMP6OSJerUhqOp2ykFiXIqRVF0r24aCqBlWuHvp6WMQw3l0RSd0w6kHC4vMf1ujkO2oIhDHgMLKe6q5cUc+mJhiesBlljw7roi7IUojlFRUdSRnqdpcd+jqKY=
1477,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},TIRModTVdbTHsNYwT+41r9gWhNMu4pWd8Cb6o81WTNPDQPqTBJO8iKqcSoG/PR/UKuNXps9onvMptQtQ5AV7vqEHW2BeVmSDxLDUT3/AT3o+ihqqjlwTcVANHJFfZyZQIEHsWhYF5tuCcPjGhnvYrxl+Ss+LjRKcnXJ4M91YpwA=
1478,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},QowgEKE8nNHYPEVdpDOjVkU+PWMs4SEsx9rWsEbPcGIX+b6Qca26tij/5yt7t1LGAEKXiheR0DhqCfcmFkcxinl0/UzfwLtoqcCYYy4i43ibDl3W8KuyTI0iJihYWMVorcEpGCRCm8oRGDfchZPU1+009BIMZL/1It4+DFeWrt4=
1479,"(58.0, 68.0)",{'?'},"(2.0, 9.0)",{'Widowed'},{'?'},{'Unmarried'},{'Black'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},kAPbcbcDOUQSeKAgXq+mR8HnAZmnysOmzjo1oQEcT604gqV+HAC+TkaZb/esjKcYd70fO9zB0Bx8ODMxy8TGJOu2kxkKbPzHxqBhwPAF+cgFwPhrpnwL2sYRB6bMV8FQqQ1FbRJdSAusiYaG2f8Y/dzHsTvV0G/HLyflJMTuPaw=
1480,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},sWf/dzDePeJfr/2pOxZscvY9L6ddgsr74fHbJW53+wRzRSjghZj3LVtqNcm66NPuHxs0i5/bo90u3Q/oLyXyKQpofgITCEo90xmFkOkYqmEDfRdnKcyfoLyL+p4gy/ruudOMdAaNOUf5T+r20PCHRDrjmRxh4W826OoJWxUFKgQ=
1481,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},XTINyBdydHkNQWwKbLcysMuXmv9jbGketcB83gMDnYUw43NFnFIwLWuMMVz7JokB1Ag8onMw4Uf/1dHVrluaNPEsohn1aIGVPPv3Et51MKJltroXmb5mLxuYR4Lona4isqgL/rL9ojLiemJJNF/aEWUb25gX1bFqveZtnUEYXc4=
1482,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},S9NTacY/mCEVj/GigcCO9vHSxnUfWvkBykNllj23bkLALsi00CBE9AH7aX26vfWpfN4jjIvI06ptbFNTGC+yKraAQu/mb3x9F/rmnyHuRhuCtwhz2WyAOKq2V8Pyztflind1r3g2m8DCWL3fpcKK8u7iF5fRFvIxCV6XYOmkMX8=
1483,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'>50K'},cVjPwcyBD4J5mJuzIqqvXHMxKRaGa5suGtuAVUR1y/5IW0uCsK9pLx6AHw33X5Y+ElKkIy96nO1clCQqD/R4UMAhcF5Yxq9Mbi+pf8DGlu6GvIs5NOVvFaZueotZHY8X8RJgsIvgYwOyDkm1HBX/8F7bo04PWOZJoLuGHMZd8Cw=
1484,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},BZdo0WZPO5rl2L+QjJJMr2Vf0riNyyBvta1g0p7THjTMPWakyZSetcaj1frS2tA7S2Te7NV/e+EwiWowIC1vSbc3HI0qoB+QXuo2AtYs1NZ+C9VO2JHlgVn7zXsslJJkZ9lzVnUNs3OElrH796vxkPC6fIveN+jOi6fCqKPQWzg=
1485,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},enY2NZzXytI7gqZ055hOSfLuOM3jCcR1DARCG5X+5L8b4tcuiP4B88EtpjPBglzRVGAoX46erKtMeFZYtLgDtx11MrB/bGSedBjqWhMYMbflKMskLTxwGm3UN4/Gfi31ckKAepiRlUzW+SEi+XgeJOkdg/8kyFN5qhktzd2G8JI=
1486,"(54.0, 72.0)","{'Local-gov' ,'State-gov'}","(4.0, 9.0)",{'Widowed'},"{'Other-service' ,'Protective-serv'}",{'Unmarried'},{'Black'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},moGb5KIAT//QWSGAbwv6cp38RpDer1GoseClJAo1XuRFD96j9WuL6FLWULZ1CaHFXtWv++4IG1iPYOcDeBO7DY7cuVFRB3keMac+xE+L7uIK2yqj7s0oGGDvCX/UN0mLRxtNOqmOXKYlPk2mlcqF3HxxM6w1zuXj6gJcqUSurvI=
1487,"(60.0, 81.0)","{'Private' ,'Self-emp-inc'}","(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Asian-Pac-Islander'},{'Female'},"(30.0, 40.0)",{'?'},{'<=50K'},bRfUNUXtEx6hCgt3b/WXOCJcfDSnUGizst0NX2KIFOC4dei1Jnfj43aEqB03CPI56RpNHClQ/xpaefP6vW97/eQ/emws9H3Gfu49K0PIEYJhfxyxkTBARyAk33A2uNnLtQQEzlox6W6S+HHoT+r3gR/hVeKKyui9F+jJOFRts/Y=
1488,"(60.0, 81.0)","{'Private' ,'Self-emp-inc'}","(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Asian-Pac-Islander'},{'Female'},"(30.0, 40.0)",{'?'},{'>50K'},Ebngu8d9+Ye90UsmiARiUeyN7cPA4YUoJHQgRT3r0EIcOEF9WPk5DpJDee6wBc/CDv54eq/Kurdmlw3P3O04HAbWJuDpx4tTVzUbZWbqYWFxSgfihLP//rOGXFpaxlpuxPUphymg/m23CeJPamZTYVoBejgoyr0HhCr11Qs5qDQ=
1489,"(60.0, 81.0)","{'Private' ,'Self-emp-inc'}","(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Asian-Pac-Islander'},{'Female'},"(30.0, 40.0)",{'?'},{'<=50K'},q2AfYwyR9MMJYz9rMOYVohF7TJhRDJwN14bgrxV6J24okaalXYVHQBOKUyNmZd9CpQ9i3mCVB5wHil4s5WrQo+UZlktPkd57M+xu4LLyC1ClH+B7NdW7/qmeIxC+Y0jCw/i0v/moywXZ6shO016RruSkpPpek37nmay0pELm+sw=
1490,"(60.0, 81.0)","{'Private' ,'Self-emp-inc'}","(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Machine-op-inspct' ,'Sales'}",{'Unmarried'},{'Asian-Pac-Islander'},{'Female'},"(30.0, 40.0)",{'?'},{'<=50K'},aCb9iA10OiFdfLSX0iMq8F51S2kA4RNMtOgJv935hsyZIOdNqfqHolgjtCSKLTfXG5ni9rCrdUcX253t0mp/bETuObfX8crIPdRGfdZByes0CbWxqtFalilO+DEQTPzFeKimT0W7Yibc6ciXhWpS7ezicakvTTNNsmE9x0KK6io=
